"Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:"
"Ramipril","0054-0106-25","1.25 mg/1","CAPSULE","ORAL","ANDA077900","Hikma Pharmaceuticals USA Inc.","0054-0106","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","06/18/2008","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0054-0106-25)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","0054-0107-20","2.5 mg/1","CAPSULE","ORAL","ANDA077900","Hikma Pharmaceuticals USA Inc.","0054-0107","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","06/18/2008","N/A","ANDA","10 BLISTER PACK in 1 CARTON (0054-0107-20)  / 10 CAPSULE in 1 BLISTER PACK","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","0054-0107-25","2.5 mg/1","CAPSULE","ORAL","ANDA077900","Hikma Pharmaceuticals USA Inc.","0054-0107","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","06/18/2008","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0054-0107-25)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","0054-0107-29","2.5 mg/1","CAPSULE","ORAL","ANDA077900","Hikma Pharmaceuticals USA Inc.","0054-0107","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","06/18/2008","N/A","ANDA","500 CAPSULE in 1 BOTTLE (0054-0107-29)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","0054-0108-29","5 mg/1","CAPSULE","ORAL","ANDA077900","Hikma Pharmaceuticals USA Inc.","0054-0108","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","06/18/2008","N/A","ANDA","500 CAPSULE in 1 BOTTLE (0054-0108-29)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","0054-0108-20","5 mg/1","CAPSULE","ORAL","ANDA077900","Hikma Pharmaceuticals USA Inc.","0054-0108","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","06/18/2008","N/A","ANDA","10 BLISTER PACK in 1 CARTON (0054-0108-20)  / 10 CAPSULE in 1 BLISTER PACK","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","0054-0108-25","5 mg/1","CAPSULE","ORAL","ANDA077900","Hikma Pharmaceuticals USA Inc.","0054-0108","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","06/18/2008","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0054-0108-25)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","0054-0109-29","10 mg/1","CAPSULE","ORAL","ANDA077900","Hikma Pharmaceuticals USA Inc.","0054-0109","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","06/18/2008","N/A","ANDA","500 CAPSULE in 1 BOTTLE (0054-0109-29)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","0054-0109-25","10 mg/1","CAPSULE","ORAL","ANDA077900","Hikma Pharmaceuticals USA Inc.","0054-0109","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","06/18/2008","N/A","ANDA","100 CAPSULE in 1 BOTTLE (0054-0109-25)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","50090-1120-0","10 mg/1","CAPSULE","ORAL","ANDA091604","A-S Medication Solutions","50090-1120","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","11/28/2014","N/A","ANDA","30 CAPSULE in 1 BOTTLE (50090-1120-0)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2026"
"Ramipril","50090-1120-1","10 mg/1","CAPSULE","ORAL","ANDA091604","A-S Medication Solutions","50090-1120","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","11/28/2014","N/A","ANDA","90 CAPSULE in 1 BOTTLE (50090-1120-1)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2026"
"Ramipril","50090-3059-0","2.5 mg/1","CAPSULE","ORAL","ANDA077626","A-S Medication Solutions","50090-3059","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","06/15/2017","N/A","ANDA","100 CAPSULE in 1 BOTTLE (50090-3059-0)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2026"
"Ramipril","50090-3873-0","2.5 mg/1","CAPSULE","ORAL","ANDA091604","A-S Medication Solutions","50090-3873","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","11/27/2018","N/A","ANDA","100 CAPSULE in 1 BOTTLE (50090-3873-0)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2026"
"Ramipril","50090-5673-1","5 mg/1","CAPSULE","ORAL","ANDA091604","A-S Medication Solutions","50090-5673","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","09/16/2021","N/A","ANDA","90 CAPSULE in 1 BOTTLE (50090-5673-1)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","50090-5673-0","5 mg/1","CAPSULE","ORAL","ANDA091604","A-S Medication Solutions","50090-5673","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","09/16/2021","N/A","ANDA","30 CAPSULE in 1 BOTTLE (50090-5673-0)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","50090-5730-1","10 mg/1","CAPSULE","ORAL","ANDA091604","A-S Medication Solutions","50090-5730","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","09/28/2021","N/A","ANDA","90 CAPSULE in 1 BOTTLE (50090-5730-1)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","50090-5730-0","10 mg/1","CAPSULE","ORAL","ANDA091604","A-S Medication Solutions","50090-5730","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","09/28/2021","N/A","ANDA","30 CAPSULE in 1 BOTTLE (50090-5730-0)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","50090-6829-0","10 mg/1","CAPSULE","ORAL","ANDA091604","A-S Medication Solutions","50090-6829","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","11/21/2023","N/A","ANDA","90 CAPSULE in 1 BOTTLE (50090-6829-0)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2026"
"Ramipril","50090-7887-0","10 mg/1","CAPSULE","ORAL","ANDA091604","A-S Medication Solutions","50090-7887","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","02/06/2026","N/A","ANDA","90 CAPSULE in 1 BOTTLE (50090-7887-0)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","51407-707-01","2.5 mg/1","CAPSULE","ORAL","ANDA079116","GSMS, Incorporated","51407-707","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","07/08/2025","N/A","ANDA","100 CAPSULE in 1 BOTTLE (51407-707-01)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2026"
"Ramipril","51407-708-01","5 mg/1","CAPSULE","ORAL","ANDA079116","GSMS, Incorporated","51407-708","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","07/08/2025","N/A","ANDA","100 CAPSULE in 1 BOTTLE (51407-708-01)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2026"
"Ramipril","51407-709-01","10 mg/1","CAPSULE","ORAL","ANDA079116","GSMS, Incorporated","51407-709","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","07/08/2025","N/A","ANDA","100 CAPSULE in 1 BOTTLE (51407-709-01)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2026"
"Ramipril","51655-144-26","5 mg/1","CAPSULE","ORAL","ANDA077626","Northwind Health Company, LLC","51655-144","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","05/27/2020","N/A","ANDA","90 CAPSULE in 1 BOTTLE, PLASTIC (51655-144-26)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","51655-144-52","5 mg/1","CAPSULE","ORAL","ANDA077626","Northwind Health Company, LLC","51655-144","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","05/27/2020","N/A","ANDA","30 CAPSULE in 1 BOTTLE, PLASTIC (51655-144-52)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","51655-296-52","5 mg/1","CAPSULE","ORAL","ANDA091604","Northwind Health Company, LLC","51655-296","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","11/16/2022","N/A","ANDA","30 CAPSULE in 1 BOTTLE, PLASTIC (51655-296-52)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","51655-346-26","10 mg/1","CAPSULE","ORAL","ANDA077626","Northwind Health Company, LLC","51655-346","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","05/27/2020","N/A","ANDA","90 CAPSULE in 1 BOTTLE, PLASTIC (51655-346-26)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","51655-346-52","10 mg/1","CAPSULE","ORAL","ANDA077626","Northwind Health Company, LLC","51655-346","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","10/27/2020","N/A","ANDA","30 CAPSULE in 1 BOTTLE, PLASTIC (51655-346-52)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","51655-347-52","2.5 mg/1","CAPSULE","ORAL","ANDA077626","Northwind Health Company, LLC","51655-347","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","10/27/2020","N/A","ANDA","30 CAPSULE in 1 BOTTLE, PLASTIC (51655-347-52)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","51655-347-26","2.5 mg/1","CAPSULE","ORAL","ANDA077626","Northwind Health Company, LLC","51655-347","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","05/28/2020","N/A","ANDA","90 CAPSULE in 1 BOTTLE, PLASTIC (51655-347-26)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","51655-406-52","10 mg/1","CAPSULE","ORAL","ANDA091604","Northwind Health Company, LLC","51655-406","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","09/06/2022","N/A","ANDA","30 CAPSULE in 1 BOTTLE, PLASTIC (51655-406-52)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","51655-904-26","10 mg/1","CAPSULE","ORAL","ANDA091604","Northwind Health Company, LLC","51655-904","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","04/27/2023","N/A","ANDA","90 CAPSULE in 1 BOTTLE, PLASTIC (51655-904-26)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","51655-904-52","10 mg/1","CAPSULE","ORAL","ANDA091604","Northwind Health Company, LLC","51655-904","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","04/27/2023","N/A","ANDA","30 CAPSULE in 1 BOTTLE, PLASTIC (51655-904-52)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","51655-975-52","2.5 mg/1","CAPSULE","ORAL","ANDA091604","Northwind Health Company, LLC","51655-975","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","02/28/2023","N/A","ANDA","30 CAPSULE in 1 BOTTLE, PLASTIC (51655-975-52)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","57237-222-01","1.25 mg/1","CAPSULE","ORAL","ANDA091604","Rising Pharma Holdings, Inc.","57237-222","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","06/08/2011","N/A","ANDA","100 CAPSULE in 1 BOTTLE (57237-222-01)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","57237-222-30","1.25 mg/1","CAPSULE","ORAL","ANDA091604","Rising Pharma Holdings, Inc.","57237-222","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","06/08/2011","N/A","ANDA","30 CAPSULE in 1 BOTTLE (57237-222-30)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","57237-223-05","2.5 mg/1","CAPSULE","ORAL","ANDA091604","Rising Pharma Holdings, Inc.","57237-223","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","06/08/2011","N/A","ANDA","500 CAPSULE in 1 BOTTLE (57237-223-05)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","57237-223-01","2.5 mg/1","CAPSULE","ORAL","ANDA091604","Rising Pharma Holdings, Inc.","57237-223","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","06/08/2011","N/A","ANDA","100 CAPSULE in 1 BOTTLE (57237-223-01)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","57237-224-01","5 mg/1","CAPSULE","ORAL","ANDA091604","Rising Pharma Holdings, Inc.","57237-224","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","06/08/2011","N/A","ANDA","100 CAPSULE in 1 BOTTLE (57237-224-01)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","57237-224-05","5 mg/1","CAPSULE","ORAL","ANDA091604","Rising Pharma Holdings, Inc.","57237-224","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","06/08/2011","N/A","ANDA","500 CAPSULE in 1 BOTTLE (57237-224-05)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","57237-225-05","10 mg/1","CAPSULE","ORAL","ANDA091604","Rising Pharma Holdings, Inc.","57237-225","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","06/08/2011","N/A","ANDA","500 CAPSULE in 1 BOTTLE (57237-225-05)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","57237-225-01","10 mg/1","CAPSULE","ORAL","ANDA091604","Rising Pharma Holdings, Inc.","57237-225","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","06/08/2011","N/A","ANDA","100 CAPSULE in 1 BOTTLE (57237-225-01)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","62135-271-01","1.25 mg/1","CAPSULE","ORAL","ANDA078745","Chartwell RX, LLC.","62135-271","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","08/26/2020","N/A","ANDA","100 CAPSULE in 1 BOTTLE (62135-271-01)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","62135-271-90","1.25 mg/1","CAPSULE","ORAL","ANDA078745","Chartwell RX, LLC.","62135-271","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","01/02/2026","N/A","ANDA","90 CAPSULE in 1 BOTTLE (62135-271-90)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","62135-271-30","1.25 mg/1","CAPSULE","ORAL","ANDA078745","Chartwell RX, LLC.","62135-271","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","08/26/2020","N/A","ANDA","30 CAPSULE in 1 BOTTLE (62135-271-30)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
"Ramipril","62135-272-01","2.5 mg/1","CAPSULE","ORAL","ANDA078745","Chartwell RX, LLC.","62135-272","Ramipril","RAMIPRIL","HUMAN PRESCRIPTION DRUG","08/26/2020","N/A","ANDA","100 CAPSULE in 1 BOTTLE (62135-272-01)","Angiotensin Converting Enzyme Inhibitor [EPC],  Angiotensin-converting Enzyme Inhibitors [MoA]","N/A","No","12/31/2027"
